AnoMes,Valor,ID,Id,Modified,Created,AuthorId,Visualizar,ContentTypeId,GUID,EditorId,Attachments,Idioma,odata.type,ServerRedirectedEmbedUrl,FileSystemObjectType,odata.id,odata.editLink,odata.etag,OData__UIVersionString,Codigo
,42.19,754,754,2024-08-13T08:43:19Z,2024-08-13T08:43:19Z,26,True,0x0100814E3399ADD47C45AD21546726ADFCB8,f59b99de-2bb2-4020-8a6c-a8a39ea2533c,26,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,2877792f-e77d-427a-a4bd-348f925bec38,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(754),"""1""",1.0,
1991-12,169.21,362,362,2023-01-27T14:14:57Z,2022-01-17T09:46:20Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,31b5e872-c5ea-4bd2-9647-9b7e5ef2e5b1,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,1ded730e-aaeb-42ae-9867-2b743e85bd6a,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(362),"""2""",1.0,1.0
1992-01,154.26,363,363,2023-01-27T14:14:57Z,2022-01-17T09:46:22Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,cceac291-524e-4aea-9f63-ff7af8208d7f,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,bd53809c-bccb-4b51-97a5-1f6082ffba3c,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(363),"""2""",1.0,2.0
1992-02,169.7,364,364,2023-01-27T14:14:57Z,2022-01-17T09:46:21Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,0923d039-2bab-4c5c-baee-8d23d95ff523,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,3d7bcea1-677e-4f3a-b985-d967b9adad5b,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(364),"""2""",1.0,3.0
1992-03,174.08,365,365,2023-01-27T14:14:58Z,2022-01-17T09:46:22Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,42eb806c-136a-4461-b78b-baf76aef0eb7,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,4b622036-6c2e-401f-88ff-5f2c4e3b1292,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(365),"""2""",1.0,4.0
1992-04,188.33,366,366,2023-01-27T14:14:58Z,2022-01-17T09:46:22Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,82a5d3e7-57f8-40bb-bc03-b0da35c7593d,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,299a18f3-b495-4308-800a-c7135c27f374,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(366),"""2""",1.0,5.0
1992-05,207.41,367,367,2023-01-27T14:14:58Z,2022-01-17T09:46:22Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,6d452d63-8bd9-4fe6-bd21-b89d9f3aaf73,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,6038a35f-55cb-4e19-945d-c1ebc8539bda,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(367),"""2""",1.0,6.0
1992-06,220.43,368,368,2023-01-27T14:14:58Z,2022-01-17T09:46:22Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,d48009b6-f29d-402d-8676-5896d72abbf3,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,876191cb-872a-447f-abd5-6f9f3abb9581,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(368),"""2""",1.0,7.0
1992-07,237.82,369,369,2023-01-27T14:14:58Z,2022-01-17T09:46:23Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,a5c1b032-d3cc-476c-a581-67a5c40e3d8c,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,aa1f8186-fe7f-463b-bef7-a7f3a3d36f32,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(369),"""2""",1.0,8.0
1992-08,239.61,370,370,2023-01-27T14:14:58Z,2022-01-17T09:46:23Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,8c5bf37b-2e40-456e-a3d1-b8637e4a85be,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,c70d0c81-0ac9-46fe-9e6e-b58113fa8a18,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(370),"""2""",1.0,9.0
1992-09,291.86,371,371,2023-01-27T14:14:58Z,2022-01-17T09:46:23Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,700cb8aa-d9f6-4403-a93f-ca00f24756ba,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,3452055e-8490-4241-9d66-ec70da4fa4d4,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(371),"""2""",1.0,10.0
1992-10,398.79,372,372,2023-01-27T14:14:58Z,2022-01-17T09:46:23Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,1264a85c-5f5e-4593-bc14-f9081482e3fc,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,50320597-7573-48b3-b0f3-e9f9f30bbbb5,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(372),"""2""",1.0,11.0
1992-11,530.79,373,373,2023-01-27T14:14:59Z,2022-01-17T09:46:24Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,10774ef7-9207-46dd-9647-890831e6040d,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,f07d9785-49f7-416f-adee-42231d1634d1,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(373),"""2""",1.0,12.0
1992-12,495.8,374,374,2023-01-27T14:14:59Z,2022-01-17T09:46:24Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,5e522947-5f68-47b8-965c-ec6c8b3d67cb,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,a4001d6b-6351-4c65-9664-7b0100ab4d9b,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(374),"""2""",1.0,13.0
1993-01,526.16,375,375,2023-01-27T14:14:59Z,2022-01-17T09:46:24Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,a77ecf7d-a37b-44a0-bc32-c934e5d682d5,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,611a855b-dde3-4d60-887f-314cd4964377,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(375),"""2""",1.0,14.0
1993-02,564.18,376,376,2023-01-27T14:14:59Z,2022-01-17T09:46:24Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,2ecffb33-5262-4a9f-9712-8391df8b6f0f,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,d5452a16-0c5f-4bdc-bdd0-6fef3603b44b,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(376),"""2""",1.0,15.0
1993-03,636.28,377,377,2023-01-27T14:14:59Z,2022-01-17T09:46:25Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,79d7d86e-6444-426b-8329-a3b4f9b5819e,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,1d265f89-c2f3-4f4a-b58f-c9d0d6c8ea2f,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(377),"""2""",1.0,16.0
1993-04,680.35,378,378,2023-01-27T14:14:59Z,2022-01-17T09:46:25Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,ee5e2954-c707-4a09-b72a-517119313212,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,3f5d97f2-a928-466f-8a6b-eb74efce1b9d,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(378),"""2""",1.0,17.0
1993-05,863.86,379,379,2023-01-27T14:15:00Z,2022-01-17T09:46:25Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,b0c59f2e-850f-49be-8339-432274db7dee,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,143af463-d066-48e4-a772-c4cba9968f50,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(379),"""2""",1.0,18.0
1993-06,1038.83,380,380,2023-01-27T14:15:00Z,2022-01-17T09:46:25Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,ece70e77-883f-4ff3-8c03-d6d502ff4f59,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,25b0cf2c-e7ac-4a09-9846-cfe95faccb98,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(380),"""2""",1.0,19.0
1993-07,1274.02,381,381,2023-01-27T14:15:00Z,2022-01-17T09:46:26Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,0b1e28bc-db58-426f-976c-6333be47037b,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,f80740cc-8024-416e-8834-68d698c9cbba,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(381),"""2""",1.0,20.0
1993-08,1686.98,382,382,2023-01-27T14:15:00Z,2022-01-17T09:46:27Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,9126e573-54b9-402d-becf-48e91b695ee9,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,dd095890-b98c-4469-838d-764b52bc4b39,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(382),"""2""",1.0,21.0
1993-09,1679.02,383,383,2023-01-27T14:15:00Z,2022-01-17T09:46:26Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,af1fb6c0-24bd-499f-82e6-9907ffb64c27,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,729bd37f-44ea-4d48-9c26-0efa400d8426,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(383),"""2""",1.0,22.0
1993-10,1636.84,384,384,2023-01-27T14:15:00Z,2022-01-17T09:46:26Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,0f06553f-2ec4-487f-9574-5375782b475d,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,88a102d4-699c-4d6c-8cbf-d377dc7f1eb5,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(384),"""2""",1.0,23.0
1993-11,1610.57,385,385,2023-01-27T14:15:00Z,2022-01-17T09:46:27Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,a1e646e5-cab5-473f-8ebc-11f42507dafd,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,fe63bb57-357f-49ba-ab18-9080344b5de6,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(385),"""2""",1.0,24.0
1993-12,1837.6,386,386,2023-01-27T14:15:01Z,2022-01-17T09:46:28Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,0fceacaf-5e36-4c2c-96b5-62be0c162cbd,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,1c578728-2eac-4dbd-9f73-435616d984b2,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(386),"""2""",1.0,25.0
1994-01,1762.21,387,387,2023-01-27T14:15:01Z,2022-01-17T09:46:27Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,afda6ada-c355-47da-a1e3-87329bf9d7f5,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,3cb8ffc3-ecb8-4170-88c1-104436cdf687,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(387),"""2""",1.0,26.0
1994-02,1636.73,388,388,2023-01-27T14:15:01Z,2022-01-17T09:46:27Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,fad55d16-f4b9-44b4-8dca-1d18ff4ee551,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,3710f489-fe61-4981-bbce-41bb75ce869a,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(388),"""2""",1.0,27.0
1994-03,1601.52,389,389,2023-01-27T14:15:01Z,2022-01-17T09:46:28Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,0388bdc5-d90f-40c2-9e58-cd596684cdd9,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,b9e01109-0cdb-46f7-be9a-1943f1d95b33,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(389),"""2""",1.0,28.0
1994-04,1511.04,390,390,2023-01-27T14:15:02Z,2022-01-17T09:46:28Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,69402637-3180-4bab-a775-a57da72f0d01,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,30b7ab88-579c-4f76-93cf-7e1f492b73ad,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(390),"""2""",1.0,29.0
1994-05,1205.11,391,391,2023-01-27T14:15:02Z,2022-01-17T09:46:28Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,da64f8f1-c479-4277-ac53-c672ca630184,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,805af7a9-5744-4305-883f-8da2a6d9b926,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(391),"""2""",1.0,30.0
1994-06,1003.69,392,392,2023-01-27T14:15:02Z,2022-01-17T09:46:29Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,0750378d-099d-474e-890a-95573c41324c,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,cea85e82-4331-45e4-bafc-66b1ad79658c,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(392),"""2""",1.0,31.0
1994-07,945.65,393,393,2023-01-27T14:15:03Z,2022-01-17T09:46:29Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,29113782-0955-45c8-aa97-f0e5d9823754,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,10b50b0d-da1f-4928-b30b-3ed0dcbbd783,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(393),"""2""",1.0,32.0
1994-08,815.43,394,394,2023-01-27T14:15:03Z,2022-01-17T09:46:30Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,2405e05f-77ca-438d-982c-b7bfb341c84a,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,0f4bde00-5195-4dca-8059-a7ea3b23ec7f,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(394),"""2""",1.0,33.0
1994-09,831.91,395,395,2023-01-27T14:15:03Z,2022-01-17T09:46:29Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,4a722689-4438-4bfa-afd3-12b165ffcdb5,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,913decf7-c92a-4c7f-ade8-fd0e5ce84cca,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(395),"""2""",1.0,34.0
1994-10,814.93,396,396,2023-01-27T14:15:04Z,2022-01-17T09:46:30Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,b9ac0e95-ad23-4e76-b294-28fb0663f6d3,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,8ec70fb5-d740-4280-8158-7e1f8376150a,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(396),"""2""",1.0,35.0
1994-11,772.8,397,397,2023-01-27T14:15:04Z,2022-01-17T09:46:30Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,d30226f0-d45b-4041-b05e-4197c4163009,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,ba031e3d-4638-4a78-b24a-b99d4d0ac10f,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(397),"""2""",1.0,36.0
1994-12,972.01,398,398,2023-01-27T14:15:04Z,2022-01-17T09:46:33Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,9af862c4-1dbe-44c4-8ba8-8175c63b23a8,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,7d816376-992c-40b1-9dde-6a0c15f86464,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(398),"""2""",1.0,37.0
1995-01,1085.34,399,399,2023-01-27T14:15:05Z,2022-01-17T09:46:34Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,3cf9eefd-183a-46e3-bd3a-f3474b3cc4ec,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,e75d830a-1730-4376-93d2-3ec854d24439,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(399),"""2""",1.0,38.0
1995-02,1302.03,400,400,2023-01-27T14:15:05Z,2022-01-17T09:46:35Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,b8964a4d-d611-45c5-9b9d-3e1b98660227,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,e05b2fb9-6420-4a32-b159-a843fedcd2a9,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(400),"""2""",1.0,39.0
1995-03,1479.22,401,401,2023-01-27T14:15:05Z,2022-01-17T09:46:34Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,b4674752-985c-4fa2-ad86-920accee5091,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,fc6793a8-0b1c-4c02-84d6-21716100dfda,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(401),"""2""",1.0,40.0
1995-04,1477.04,402,402,2023-01-27T14:15:05Z,2022-01-17T09:46:35Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,e9362975-4261-4172-8b19-db4efa7b78bd,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,f81d9e5b-cde0-492e-9c01-0656dc702b05,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(402),"""2""",1.0,41.0
1995-05,1509.82,403,403,2023-01-27T14:15:05Z,2022-01-17T09:46:35Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,6274ab8b-29b3-4a39-8604-3fc32c6fd587,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,57a5769a-2291-4b54-9b70-c57ce5c65628,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(403),"""2""",1.0,42.0
1995-06,1653.87,404,404,2023-01-27T14:15:05Z,2022-01-17T09:46:36Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,84fad2d8-ff8b-41df-863a-a7983f577162,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,dfcfa5a3-635f-4c74-bb60-9fdf7c4b3b63,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(404),"""2""",1.0,43.0
1995-07,1737.47,405,405,2023-01-27T14:15:06Z,2022-01-17T09:46:36Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,38f1e9e5-1e03-4d1e-a5a6-cb175d579b7e,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,45096812-b19a-4c0b-9ace-dc4948289f12,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(405),"""2""",1.0,44.0
1995-08,2040.38,406,406,2023-01-27T14:15:06Z,2022-01-17T09:46:36Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,d94934db-ec3e-4a80-a93c-4fcc6bdd4a37,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,1f6449e9-ef34-47c4-9cdf-9460443c23c3,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(406),"""2""",1.0,45.0
1995-09,2548.72,407,407,2023-01-27T14:15:06Z,2022-01-17T09:46:37Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,e63b1a8c-9edf-467f-9bff-9708402ec2c2,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,3e9511ee-111a-4fb3-ad3e-2a28b09bf6e3,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(407),"""2""",1.0,46.0
1995-10,2591.06,408,408,2023-01-27T14:15:06Z,2022-01-17T09:46:37Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,dabbc11d-20a1-48bd-a070-7285e480ba5e,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,6f503f6c-0516-44d1-a356-f89d01916b0b,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(408),"""2""",1.0,47.0
1995-11,3595.79,409,409,2023-01-27T14:15:06Z,2022-01-17T09:46:37Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,d8eb8efe-3636-474e-a9ff-861a76b83252,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,816abcc4-e697-4098-a10a-f5c72e8ad522,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(409),"""2""",1.0,48.0
1995-12,3782.98,410,410,2023-01-27T14:15:07Z,2022-01-17T09:46:37Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,e4e9503a-0c31-466e-ac8f-9069c4c7abb7,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,9aa921c7-f1a0-4f40-858e-d6412d3e434d,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(410),"""2""",1.0,49.0
1996-01,3710.19,411,411,2023-01-27T14:15:07Z,2022-01-17T09:46:38Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,e2716c98-2bb2-482a-934d-7909f4beb236,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,fa780781-e69f-42a8-a959-5ffb8be9435c,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(411),"""2""",1.0,50.0
1996-02,3424.94,412,412,2023-01-27T14:15:07Z,2022-01-17T09:46:38Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,4bb7a1f3-a29d-4287-bc4a-286ff4890fb9,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,3513fbab-4a3a-4ac2-8ef1-408d6aa3e50f,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(412),"""2""",1.0,51.0
1996-03,3589.44,413,413,2023-01-27T14:15:07Z,2022-01-17T09:46:38Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,87428f8b-7615-4be8-b80d-ffbc777f5a9e,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,9a65fa08-616b-44eb-aeb6-415e9265072c,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(413),"""2""",1.0,52.0
1996-04,4698.76,414,414,2023-01-27T14:15:07Z,2022-01-17T09:46:39Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,ca194342-57eb-4e17-a2b5-53f8dd01b07e,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,6d23bb1b-87db-48b8-bc99-31221d9a1d22,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(414),"""2""",1.0,53.0
1996-05,7639.09,415,415,2023-01-27T14:15:08Z,2022-01-17T09:46:39Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,12d578ad-3248-476c-ab33-ec451b7b3613,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,105df19f-09e2-4a04-9d58-b4c111bacfc5,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(415),"""2""",1.0,54.0
1996-06,10649.09,416,416,2023-01-27T14:15:08Z,2022-01-17T09:46:39Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,ce8da46a-9313-4357-874f-5c56879f460b,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,c12a3efc-c80d-4d9f-8972-b3664c01653e,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(416),"""2""",1.0,55.0
1996-07,12035.08,417,417,2023-01-27T14:15:08Z,2022-01-17T09:46:39Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,1daa81ec-e1d8-4ff0-8e68-2775b8c905fc,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,3608a42b-0d10-4a99-bcac-a20f30257ca7,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(417),"""2""",1.0,56.0
1996-08,9170.75,418,418,2023-01-27T14:15:08Z,2022-01-17T09:46:40Z,1073741823,True,0x0100814E3399ADD47C45AD21546726ADFCB8,c908f9b7-8b17-4607-800f-a82ea579d4c5,1073741823,False,Português,SP.Data.Inflao_x0020_Homloga_x0020__x0020_LuandaListItem,,0,90c685b0-a6cf-489f-8aa7-72c5d8cf65b7,Web/Lists(guid'216dfcdb-6adb-4d61-8bbf-2eb047f3f6af')/Items(418),"""2""",1.0,57.0
