Categoria,Ano,Mes,Valor,ID,Id,Modified,Created,Visualizar,ContentTypeId,Attachments,odata.type,AuthorId,Codigo,GUID,EditorId,ServerRedirectedEmbedUrl,FileSystemObjectType,odata.id,odata.editLink,odata.etag,OData__UIVersionString,SubCategoria,Grupo,SubGrupo
B. Outros activos em moeda estrangeira (especificar),2020.0,Nov,28.1,3220,3220,2022-01-07T15:15:12Z,2022-01-07T15:15:12Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,540.0,a3ea9ea0-0276-4ab7-b816-5073d59583dc,1073741823,,0,f540fdda-8d7c-49c9-b0b7-2a3640c37d95,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3220),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Dec,22.7,3221,3221,2022-01-07T15:15:12Z,2022-01-07T15:15:12Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,541.0,556f1184-44b3-4fed-930b-28be00ae1415,1073741823,,0,82493c2f-a8fd-4a22-af8f-a1fed09ae2aa,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3221),"""1""",1.0,Créditos e adiantamentos comerciais a não residentes,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Jan,0.0,3234,3234,2022-01-07T15:15:15Z,2022-01-07T15:15:15Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,554.0,7f6abffb-659d-4362-a86b-cd817efda47c,1073741823,,0,0f96fcad-1e73-4a48-8e5c-a25a56b2f47a,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3234),"""1""",1.0,Outros,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Fev,0.0,3235,3235,2022-01-07T15:15:15Z,2022-01-07T15:15:15Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,555.0,eaff1d04-9b24-4d8e-b853-eb1ac03f8409,1073741823,,0,5b0b421b-5533-4fad-bf47-a92f0c166a89,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3235),"""1""",1.0,Outros,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Mar,0.0,3236,3236,2022-01-07T15:15:15Z,2022-01-07T15:15:15Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,556.0,1f122724-f8a4-4bbb-80bc-87d160cefc28,1073741823,,0,8984979c-410f-45ec-ad50-1b8e66cb0b8f,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3236),"""1""",1.0,Outros,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Abr,0.0,3237,3237,2022-01-07T15:15:16Z,2022-01-07T15:15:16Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,557.0,24d38a87-f1e9-4b2d-939f-cc0361c08365,1073741823,,0,3e1f32c6-e9c2-4828-9d84-96861f0d0eb3,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3237),"""1""",1.0,Outros,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Mai,0.0,3238,3238,2022-01-07T15:15:16Z,2022-01-07T15:15:16Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,558.0,296720de-1227-4d92-b523-e56bb497c685,1073741823,,0,6123a8ad-3b48-4d30-9210-a18d0840baa4,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3238),"""1""",1.0,Outros,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Jun,0.0,3239,3239,2022-01-07T15:15:16Z,2022-01-07T15:15:16Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,559.0,a87b827e-4dba-4f33-bad0-3bbeb6d11c25,1073741823,,0,f4bd87f0-e25e-479e-93d3-d6ed502e9ef7,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3239),"""1""",1.0,Outros,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Jul,0.0,3240,3240,2022-01-07T15:15:16Z,2022-01-07T15:15:16Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,560.0,e5fb1c06-89d1-49b9-b752-e829cc4e770b,1073741823,,0,8531076a-6451-4204-8860-5410d619f43e,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3240),"""1""",1.0,Outros,,
B. Outros activos em moeda estrangeira (especificar),2020.0,Ago,0.0,3241,3241,2022-01-07T15:15:17Z,2022-01-07T15:15:17Z,True,0x01004D1EF1C61CCD03458D386C39DB8B6FD0,False,SP.Data.Template_x0020_De_x0020_ReservasListItem,1073741823,561.0,b78eb1f4-0d17-463a-b52a-10cefceb433a,1073741823,,0,d3fb63da-18d0-4cc5-8381-7168024b407b,Web/Lists(guid'65c0ae0c-cc81-4591-a10c-2cf557b7cf44')/Items(3241),"""1""",1.0,Outros,,
